"sku","attribute_set_code","store_view_code","product_type","name","description"
"WH08-XL-Orange","Top","luma_de","simple","Sweatshirt Cassia mit Stehkragen -XL-Orange","<p>Das legere Sweatshirt Cassia mit Stehkragen verfügt über schräge Taschen und eine Kapuze mit Zugkordel. Ein Wasserfallausschnitt vorne kombiniert mit einem aufgedruckten Label hinten am Halsausschnitt.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>65 % Baumwolle/28 % Nylon/7 % Elastan</li>
<li>Schräge Fronttaschen</li>
<li>Aufgedrucktes Label hinten am Halsausschnitt</li>
</ul>"
"WH08-XL-Purple","Top","luma_de","simple","Sweatshirt Cassia mit Stehkragen -XL-Violett","<p>Das legere Sweatshirt Cassia mit Stehkragen verfügt über schräge Taschen und eine Kapuze mit Zugkordel. Ein Wasserfallausschnitt vorne kombiniert mit einem aufgedruckten Label hinten am Halsausschnitt.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>65 % Baumwolle/28 % Nylon/7 % Elastan</li>
<li>Schräge Fronttaschen</li>
<li>Aufgedrucktes Label hinten am Halsausschnitt</li>
</ul>"
"WH08-XL-White","Top","luma_de","simple","Sweatshirt Cassia mit Stehkragen -XL-Weiß","<p>Das legere Sweatshirt Cassia mit Stehkragen verfügt über schräge Taschen und eine Kapuze mit Zugkordel. Ein Wasserfallausschnitt vorne kombiniert mit einem aufgedruckten Label hinten am Halsausschnitt.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>65 % Baumwolle/28 % Nylon/7 % Elastan</li>
<li>Schräge Fronttaschen</li>
<li>Aufgedrucktes Label hinten am Halsausschnitt</li>
</ul>"
"WH08-XS-Orange","Top","luma_de","simple","Sweatshirt Cassia mit Stehkragen -XS-Orange","<p>Das legere Sweatshirt Cassia mit Stehkragen verfügt über schräge Taschen und eine Kapuze mit Zugkordel. Ein Wasserfallausschnitt vorne kombiniert mit einem aufgedruckten Label hinten am Halsausschnitt.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>65 % Baumwolle/28 % Nylon/7 % Elastan</li>
<li>Schräge Fronttaschen</li>
<li>Aufgedrucktes Label hinten am Halsausschnitt</li>
</ul>"
"WH08-XS-Purple","Top","luma_de","simple","Sweatshirt Cassia mit Stehkragen -XS-Violett","<p>Das legere Sweatshirt Cassia mit Stehkragen verfügt über schräge Taschen und eine Kapuze mit Zugkordel. Ein Wasserfallausschnitt vorne kombiniert mit einem aufgedruckten Label hinten am Halsausschnitt.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>65 % Baumwolle/28 % Nylon/7 % Elastan</li>
<li>Schräge Fronttaschen</li>
<li>Aufgedrucktes Label hinten am Halsausschnitt</li>
</ul>"
"WH08-XS-White","Top","luma_de","simple","Sweatshirt Cassia mit Stehkragen -XS-Weiß","<p>Das legere Sweatshirt Cassia mit Stehkragen verfügt über schräge Taschen und eine Kapuze mit Zugkordel. Ein Wasserfallausschnitt vorne kombiniert mit einem aufgedruckten Label hinten am Halsausschnitt.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>65 % Baumwolle/28 % Nylon/7 % Elastan</li>
<li>Schräge Fronttaschen</li>
<li>Aufgedrucktes Label hinten am Halsausschnitt</li>
</ul>"
"WH09","Top","luma_de","configurable","Sweatshirt Ariel mit gekrempelten Ärmeln ","<p>Weich, elegant und dezent: Das Sweatshirt Ariel mit gekrempelten Ärmeln ist das Fitness-Kleidungsstück für alle Gelegenheiten. Es eignet sich hervorragend zum Workout oder in lockerer Atmosphäre. </p>
<ul>
<li>100 % Baumwolle</li>
<li>Anpassbare gekrempelte Ärmel </li>
<li>Legeres &amp; bequemes Kleidungsstück für jede Gelegenheit</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH09-L-Green","Top","luma_de","simple","Sweatshirt Ariel mit gekrempelten Ärmeln -L-Grün","<p>Weich, elegant und dezent: Das Sweatshirt Ariel mit gekrempelten Ärmeln ist das Fitness-Kleidungsstück für alle Gelegenheiten. Es eignet sich hervorragend zum Workout oder in lockerer Atmosphäre. </p>
<ul>
<li>100 % Baumwolle</li>
<li>Anpassbare gekrempelte Ärmel </li>
<li>Legeres &amp; bequemes Kleidungsstück für jede Gelegenheit</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH09-L-Purple","Top","luma_de","simple","Sweatshirt Ariel mit gekrempelten Ärmeln -L-Violett","<p>Weich, elegant und dezent: Das Sweatshirt Ariel mit gekrempelten Ärmeln ist das Fitness-Kleidungsstück für alle Gelegenheiten. Es eignet sich hervorragend zum Workout oder in lockerer Atmosphäre. </p>
<ul>
<li>100 % Baumwolle</li>
<li>Anpassbare gekrempelte Ärmel </li>
<li>Legeres &amp; bequemes Kleidungsstück für jede Gelegenheit</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH09-L-Red","Top","luma_de","simple","Sweatshirt Ariel mit gekrempelten Ärmeln -L-Rot","<p>Weich, elegant und dezent: Das Sweatshirt Ariel mit gekrempelten Ärmeln ist das Fitness-Kleidungsstück für alle Gelegenheiten. Es eignet sich hervorragend zum Workout oder in lockerer Atmosphäre. </p>
<ul>
<li>100 % Baumwolle</li>
<li>Anpassbare gekrempelte Ärmel </li>
<li>Legeres &amp; bequemes Kleidungsstück für jede Gelegenheit</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH09-M-Green","Top","luma_de","simple","Sweatshirt Ariel mit gekrempelten Ärmeln -M-Grün","<p>Weich, elegant und dezent: Das Sweatshirt Ariel mit gekrempelten Ärmeln ist das Fitness-Kleidungsstück für alle Gelegenheiten. Es eignet sich hervorragend zum Workout oder in lockerer Atmosphäre. </p>
<ul>
<li>100 % Baumwolle</li>
<li>Anpassbare gekrempelte Ärmel </li>
<li>Legeres &amp; bequemes Kleidungsstück für jede Gelegenheit</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH09-M-Purple","Top","luma_de","simple","Sweatshirt Ariel mit gekrempelten Ärmeln -M-Violett","<p>Weich, elegant und dezent: Das Sweatshirt Ariel mit gekrempelten Ärmeln ist das Fitness-Kleidungsstück für alle Gelegenheiten. Es eignet sich hervorragend zum Workout oder in lockerer Atmosphäre. </p>
<ul>
<li>100 % Baumwolle</li>
<li>Anpassbare gekrempelte Ärmel </li>
<li>Legeres &amp; bequemes Kleidungsstück für jede Gelegenheit</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH09-M-Red","Top","luma_de","simple","Sweatshirt Ariel mit gekrempelten Ärmeln -M-Rot","<p>Weich, elegant und dezent: Das Sweatshirt Ariel mit gekrempelten Ärmeln ist das Fitness-Kleidungsstück für alle Gelegenheiten. Es eignet sich hervorragend zum Workout oder in lockerer Atmosphäre. </p>
<ul>
<li>100 % Baumwolle</li>
<li>Anpassbare gekrempelte Ärmel </li>
<li>Legeres &amp; bequemes Kleidungsstück für jede Gelegenheit</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH09-S-Green","Top","luma_de","simple","Sweatshirt Ariel mit gekrempelten Ärmeln -S-Grün","<p>Weich, elegant und dezent: Das Sweatshirt Ariel mit gekrempelten Ärmeln ist das Fitness-Kleidungsstück für alle Gelegenheiten. Es eignet sich hervorragend zum Workout oder in lockerer Atmosphäre. </p>
<ul>
<li>100 % Baumwolle</li>
<li>Anpassbare gekrempelte Ärmel </li>
<li>Legeres &amp; bequemes Kleidungsstück für jede Gelegenheit</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH09-S-Purple","Top","luma_de","simple","Sweatshirt Ariel mit gekrempelten Ärmeln -S-Violett","<p>Weich, elegant und dezent: Das Sweatshirt Ariel mit gekrempelten Ärmeln ist das Fitness-Kleidungsstück für alle Gelegenheiten. Es eignet sich hervorragend zum Workout oder in lockerer Atmosphäre. </p>
<ul>
<li>100 % Baumwolle</li>
<li>Anpassbare gekrempelte Ärmel </li>
<li>Legeres &amp; bequemes Kleidungsstück für jede Gelegenheit</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH09-S-Red","Top","luma_de","simple","Sweatshirt Ariel mit gekrempelten Ärmeln -S-Rot","<p>Weich, elegant und dezent: Das Sweatshirt Ariel mit gekrempelten Ärmeln ist das Fitness-Kleidungsstück für alle Gelegenheiten. Es eignet sich hervorragend zum Workout oder in lockerer Atmosphäre. </p>
<ul>
<li>100 % Baumwolle</li>
<li>Anpassbare gekrempelte Ärmel </li>
<li>Legeres &amp; bequemes Kleidungsstück für jede Gelegenheit</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH09-XL-Green","Top","luma_de","simple","Sweatshirt Ariel mit gekrempelten Ärmeln -XL-Grün","<p>Weich, elegant und dezent: Das Sweatshirt Ariel mit gekrempelten Ärmeln ist das Fitness-Kleidungsstück für alle Gelegenheiten. Es eignet sich hervorragend zum Workout oder in lockerer Atmosphäre. </p>
<ul>
<li>100 % Baumwolle</li>
<li>Anpassbare gekrempelte Ärmel </li>
<li>Legeres &amp; bequemes Kleidungsstück für jede Gelegenheit</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH09-XL-Purple","Top","luma_de","simple","Sweatshirt Ariel mit gekrempelten Ärmeln -XL-Violett","<p>Weich, elegant und dezent: Das Sweatshirt Ariel mit gekrempelten Ärmeln ist das Fitness-Kleidungsstück für alle Gelegenheiten. Es eignet sich hervorragend zum Workout oder in lockerer Atmosphäre. </p>
<ul>
<li>100 % Baumwolle</li>
<li>Anpassbare gekrempelte Ärmel </li>
<li>Legeres &amp; bequemes Kleidungsstück für jede Gelegenheit</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH09-XL-Red","Top","luma_de","simple","Sweatshirt Ariel mit gekrempelten Ärmeln -XL-Rot","<p>Weich, elegant und dezent: Das Sweatshirt Ariel mit gekrempelten Ärmeln ist das Fitness-Kleidungsstück für alle Gelegenheiten. Es eignet sich hervorragend zum Workout oder in lockerer Atmosphäre. </p>
<ul>
<li>100 % Baumwolle</li>
<li>Anpassbare gekrempelte Ärmel </li>
<li>Legeres &amp; bequemes Kleidungsstück für jede Gelegenheit</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH09-XS-Green","Top","luma_de","simple","Sweatshirt Ariel mit gekrempelten Ärmeln -XS-Grün","<p>Weich, elegant und dezent: Das Sweatshirt Ariel mit gekrempelten Ärmeln ist das Fitness-Kleidungsstück für alle Gelegenheiten. Es eignet sich hervorragend zum Workout oder in lockerer Atmosphäre. </p>
<ul>
<li>100 % Baumwolle</li>
<li>Anpassbare gekrempelte Ärmel </li>
<li>Legeres &amp; bequemes Kleidungsstück für jede Gelegenheit</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH09-XS-Purple","Top","luma_de","simple","Sweatshirt Ariel mit gekrempelten Ärmeln -XS-Violett","<p>Weich, elegant und dezent: Das Sweatshirt Ariel mit gekrempelten Ärmeln ist das Fitness-Kleidungsstück für alle Gelegenheiten. Es eignet sich hervorragend zum Workout oder in lockerer Atmosphäre. </p>
<ul>
<li>100 % Baumwolle</li>
<li>Anpassbare gekrempelte Ärmel </li>
<li>Legeres &amp; bequemes Kleidungsstück für jede Gelegenheit</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH09-XS-Red","Top","luma_de","simple","Sweatshirt Ariel mit gekrempelten Ärmeln -XS-Rot","<p>Weich, elegant und dezent: Das Sweatshirt Ariel mit gekrempelten Ärmeln ist das Fitness-Kleidungsstück für alle Gelegenheiten. Es eignet sich hervorragend zum Workout oder in lockerer Atmosphäre. </p>
<ul>
<li>100 % Baumwolle</li>
<li>Anpassbare gekrempelte Ärmel </li>
<li>Legeres &amp; bequemes Kleidungsstück für jede Gelegenheit</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH10","Top","luma_de","configurable","Kapuzen-Fleece Helena","<p>Ganz gleich, ob Sie es nach dem Fitnessstudio oder vor einer kühleren Radfahrt tragen: Dieses vielseitige Sweatshirt verwöhnt Sie mit einer natürlich attraktiven Silhouette und einer super komfortablen Passform. Das glatte, elastische Gewebe zaubert eine schmeichelhafte Figur, während die Knopfleiste mit durchgängigem Reißverschluss und die Kapuze stürmischen Winden keine Chance geben.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>Geraffte Bündchen und Taille
Fronttaschen</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH10-L-Blue","Top","luma_de","simple","Kapuzen-Fleece Helena-L-Blau","<p>Ganz gleich, ob Sie es nach dem Fitnessstudio oder vor einer kühleren Radfahrt tragen: Dieses vielseitige Sweatshirt verwöhnt Sie mit einer natürlich attraktiven Silhouette und einer super komfortablen Passform. Das glatte, elastische Gewebe zaubert eine schmeichelhafte Figur, während die Knopfleiste mit durchgängigem Reißverschluss und die Kapuze stürmischen Winden keine Chance geben.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>Geraffte Bündchen und Taille
Fronttaschen</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH10-L-Gray","Top","luma_de","simple","Kapuzen-Fleece Helena-L-Grau","<p>Ganz gleich, ob Sie es nach dem Fitnessstudio oder vor einer kühleren Radfahrt tragen: Dieses vielseitige Sweatshirt verwöhnt Sie mit einer natürlich attraktiven Silhouette und einer super komfortablen Passform. Das glatte, elastische Gewebe zaubert eine schmeichelhafte Figur, während die Knopfleiste mit durchgängigem Reißverschluss und die Kapuze stürmischen Winden keine Chance geben.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>Geraffte Bündchen und Taille
Fronttaschen</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH10-L-Yellow","Top","luma_de","simple","Kapuzen-Fleece Helena-L-Gelb","<p>Ganz gleich, ob Sie es nach dem Fitnessstudio oder vor einer kühleren Radfahrt tragen: Dieses vielseitige Sweatshirt verwöhnt Sie mit einer natürlich attraktiven Silhouette und einer super komfortablen Passform. Das glatte, elastische Gewebe zaubert eine schmeichelhafte Figur, während die Knopfleiste mit durchgängigem Reißverschluss und die Kapuze stürmischen Winden keine Chance geben.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>Geraffte Bündchen und Taille
Fronttaschen</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH10-M-Blue","Top","luma_de","simple","Kapuzen-Fleece Helena-M-Blau","<p>Ganz gleich, ob Sie es nach dem Fitnessstudio oder vor einer kühleren Radfahrt tragen: Dieses vielseitige Sweatshirt verwöhnt Sie mit einer natürlich attraktiven Silhouette und einer super komfortablen Passform. Das glatte, elastische Gewebe zaubert eine schmeichelhafte Figur, während die Knopfleiste mit durchgängigem Reißverschluss und die Kapuze stürmischen Winden keine Chance geben.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>Geraffte Bündchen und Taille
Fronttaschen</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH10-M-Gray","Top","luma_de","simple","Kapuzen-Fleece Helena-M-Grau","<p>Ganz gleich, ob Sie es nach dem Fitnessstudio oder vor einer kühleren Radfahrt tragen: Dieses vielseitige Sweatshirt verwöhnt Sie mit einer natürlich attraktiven Silhouette und einer super komfortablen Passform. Das glatte, elastische Gewebe zaubert eine schmeichelhafte Figur, während die Knopfleiste mit durchgängigem Reißverschluss und die Kapuze stürmischen Winden keine Chance geben.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>Geraffte Bündchen und Taille
Fronttaschen</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH10-M-Yellow","Top","luma_de","simple","Kapuzen-Fleece Helena-M-Gelb","<p>Ganz gleich, ob Sie es nach dem Fitnessstudio oder vor einer kühleren Radfahrt tragen: Dieses vielseitige Sweatshirt verwöhnt Sie mit einer natürlich attraktiven Silhouette und einer super komfortablen Passform. Das glatte, elastische Gewebe zaubert eine schmeichelhafte Figur, während die Knopfleiste mit durchgängigem Reißverschluss und die Kapuze stürmischen Winden keine Chance geben.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>Geraffte Bündchen und Taille
Fronttaschen</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH10-S-Blue","Top","luma_de","simple","Kapuzen-Fleece Helena-S-Blau","<p>Ganz gleich, ob Sie es nach dem Fitnessstudio oder vor einer kühleren Radfahrt tragen: Dieses vielseitige Sweatshirt verwöhnt Sie mit einer natürlich attraktiven Silhouette und einer super komfortablen Passform. Das glatte, elastische Gewebe zaubert eine schmeichelhafte Figur, während die Knopfleiste mit durchgängigem Reißverschluss und die Kapuze stürmischen Winden keine Chance geben.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>Geraffte Bündchen und Taille
Fronttaschen</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH10-S-Gray","Top","luma_de","simple","Kapuzen-Fleece Helena-S-Grau","<p>Ganz gleich, ob Sie es nach dem Fitnessstudio oder vor einer kühleren Radfahrt tragen: Dieses vielseitige Sweatshirt verwöhnt Sie mit einer natürlich attraktiven Silhouette und einer super komfortablen Passform. Das glatte, elastische Gewebe zaubert eine schmeichelhafte Figur, während die Knopfleiste mit durchgängigem Reißverschluss und die Kapuze stürmischen Winden keine Chance geben.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>Geraffte Bündchen und Taille
Fronttaschen</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH10-S-Yellow","Top","luma_de","simple","Kapuzen-Fleece Helena-S-Gelb","<p>Ganz gleich, ob Sie es nach dem Fitnessstudio oder vor einer kühleren Radfahrt tragen: Dieses vielseitige Sweatshirt verwöhnt Sie mit einer natürlich attraktiven Silhouette und einer super komfortablen Passform. Das glatte, elastische Gewebe zaubert eine schmeichelhafte Figur, während die Knopfleiste mit durchgängigem Reißverschluss und die Kapuze stürmischen Winden keine Chance geben.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>Geraffte Bündchen und Taille
Fronttaschen</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH10-XL-Blue","Top","luma_de","simple","Kapuzen-Fleece Helena-XL-Blau","<p>Ganz gleich, ob Sie es nach dem Fitnessstudio oder vor einer kühleren Radfahrt tragen: Dieses vielseitige Sweatshirt verwöhnt Sie mit einer natürlich attraktiven Silhouette und einer super komfortablen Passform. Das glatte, elastische Gewebe zaubert eine schmeichelhafte Figur, während die Knopfleiste mit durchgängigem Reißverschluss und die Kapuze stürmischen Winden keine Chance geben.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>Geraffte Bündchen und Taille
Fronttaschen</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH10-XL-Gray","Top","luma_de","simple","Kapuzen-Fleece Helena-XL-Grau","<p>Ganz gleich, ob Sie es nach dem Fitnessstudio oder vor einer kühleren Radfahrt tragen: Dieses vielseitige Sweatshirt verwöhnt Sie mit einer natürlich attraktiven Silhouette und einer super komfortablen Passform. Das glatte, elastische Gewebe zaubert eine schmeichelhafte Figur, während die Knopfleiste mit durchgängigem Reißverschluss und die Kapuze stürmischen Winden keine Chance geben.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>Geraffte Bündchen und Taille
Fronttaschen</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH10-XL-Yellow","Top","luma_de","simple","Kapuzen-Fleece Helena-XL-Gelb","<p>Ganz gleich, ob Sie es nach dem Fitnessstudio oder vor einer kühleren Radfahrt tragen: Dieses vielseitige Sweatshirt verwöhnt Sie mit einer natürlich attraktiven Silhouette und einer super komfortablen Passform. Das glatte, elastische Gewebe zaubert eine schmeichelhafte Figur, während die Knopfleiste mit durchgängigem Reißverschluss und die Kapuze stürmischen Winden keine Chance geben.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>Geraffte Bündchen und Taille
Fronttaschen</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH10-XS-Blue","Top","luma_de","simple","Kapuzen-Fleece Helena-XS-Blau","<p>Ganz gleich, ob Sie es nach dem Fitnessstudio oder vor einer kühleren Radfahrt tragen: Dieses vielseitige Sweatshirt verwöhnt Sie mit einer natürlich attraktiven Silhouette und einer super komfortablen Passform. Das glatte, elastische Gewebe zaubert eine schmeichelhafte Figur, während die Knopfleiste mit durchgängigem Reißverschluss und die Kapuze stürmischen Winden keine Chance geben.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>Geraffte Bündchen und Taille
Fronttaschen</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WH10-XS-Gray","Top","luma_de","simple","Kapuzen-Fleece Helena-XS-Grau","<p>Ganz gleich, ob Sie es nach dem Fitnessstudio oder vor einer kühleren Radfahrt tragen: Dieses vielseitige Sweatshirt verwöhnt Sie mit einer natürlich attraktiven Silhouette und einer super komfortablen Passform. Das glatte, elastische Gewebe zaubert eine schmeichelhafte Figur, während die Knopfleiste mit durchgängigem Reißverschluss und die Kapuze stürmischen Winden keine Chance geben.</p>
<ul>
<li>Reißverschluss in voller Länge</li>
<li>Geraffte Bündchen und Taille
Fronttaschen</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
